FAM	D	T	L
cy41HOG000276742.ale.uml_rec	1e-06	1e-06	0.45274
cy41HOG000151992.ale.uml_rec	0.308302	0.299955	0.679189
cy41HOG000035994.ale.uml_rec	1e-06	1e-06	0.264409
cy41HOG000036931.ale.uml_rec	1.13634	1e-06	0.78933
cy41HOG000058126.ale.uml_rec	1.06035	1e-06	1.31395
cy41HOG000069712.ale.uml_rec	1e-06	1e-06	0.300601
cy41HOG000233684.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000058476.ale.uml_rec	1e-06	0.251141	1e-06
cy41HOG000069242.ale.uml_rec	1e-06	0.194892	0.292419
cy41HOG000122199.ale.uml_rec	1e-06	1e-06	0.471636
cy41HOG000127727.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000023283.ale.uml_rec	1e-06	0.167591	1e-06
cy41HOG000035226.ale.uml_rec	1e-06	0.170875	1e-06
cy41HOG000210564.ale.uml_rec	1e-06	0.753803	1.18634
cy41HOG000079471.ale.uml_rec	0.311114	1e-06	0.572501
cy41HOG000287710.ale.uml_rec	1e-06	1e-06	0.208216
cy41HOG000035776.ale.uml_rec	0.547781	0.26614	0.443381
cy41HOG000276650.ale.uml_rec	0.00011517	1.72777e-06	0.397786
cy41HOG000035886.ale.uml_rec	0.000185155	0.312964	0.434016
cy41HOG000088061.ale.uml_rec	1e-06	0.251141	1e-06
cy41HOG000148290.ale.uml_rec	1.08222	1e-06	1.28469
cy41HOG000069350.ale.uml_rec	1.09771	1e-06	0.670786
cy41HOG000025057.ale.uml_rec	1e-06	0.717656	1.11512
cy41HOG000058564.ale.uml_rec	0.0827837	1e-06	1e-06
cy41HOG000069600.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000233796.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000058034.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000153058.ale.uml_rec	6.60089e-05	0.106017	0.310144
cy41HOG000055696.ale.uml_rec	0.000169515	0.110057	0.299826
cy41HOG000233866.ale.uml_rec	4.04799e-05	3.4339e-06	0.0638447
cy41HOG000035919.ale.uml_rec	1e-06	0.188011	0.311794
cy41HOG000127635.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000132635.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000080894.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000130604.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000055010.ale.uml_rec	1.0821	1e-06	1.28945
cy41HOG000028073.ale.uml_rec	1e-06	0.104565	0.201146
cy41HOG000054352.ale.uml_rec	0.371961	1e-06	0.42523
cy41HOG000037388.ale.uml_rec	1e-06	1e-06	0.300601
cy41HOG000234119.ale.uml_rec	1e-06	0.0908477	0.207879
cy41HOG000232702.ale.uml_rec	0.0341574	0.0410338	1e-06
cy41HOG000057957.ale.uml_rec	1e-06	0.770705	1.17597
cy41HOG000233110.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000025381.ale.uml_rec	1e-06	1e-06	0.433333
cy41HOG000017510.ale.uml_rec	1e-06	0.0812283	0.0503416
cy41HOG000134267.ale.uml_rec	0.0579697	0.110673	0.37824
cy41HOG000034812.ale.uml_rec	1e-06	0.169806	1e-06
cy41HOG000276586.ale.uml_rec	1e-06	1e-06	0.110161
cy41HOG000234086.ale.uml_rec	1e-06	1e-06	0.0911193
cy41HOG000037217.ale.uml_rec	1e-06	2.29095e-05	0.715337
cy41HOG000069449.ale.uml_rec	0.21409	1e-06	0.540574
cy41HOG000287196.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000023155.ale.uml_rec	1.05763	1e-06	1.35508
cy41HOG000069119.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000232660.ale.uml_rec	1e-06	0.0437473	0.0725059
cy41HOG000281220.ale.uml_rec	0.140899	0.186435	1e-06
cy41HOG000233072.ale.uml_rec	1e-06	0.0135648	0.040879
cy41HOG000057835.ale.uml_rec	0.228126	0.000314933	0.337017
cy41HOG000081014.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000293779.ale.uml_rec	1e-06	1e-06	0.426112
cy41HOG000058280.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000220999.ale.uml_rec	3.88761e-06	0.0550064	0.0775936
cy41HOG000228325.ale.uml_rec	1e-06	0.100345	0.0824804
cy41HOG000232990.ale.uml_rec	1e-06	1e-06	0.433333
cy41HOG000054760.ale.uml_rec	0.00370999	2.14299e-05	0.265513
cy41HOG000019275.ale.uml_rec	5.83549e-05	0.0861157	0.146989
cy41HOG000080799.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000023037.ale.uml_rec	0.154943	0.209965	0.282707
cy41HOG000037375.ale.uml_rec	1e-06	1e-06	0.299855
cy41HOG000064389.ale.uml_rec	1e-06	0.339948	0.370351
cy41HOG000220806.ale.uml_rec	1e-06	0.141162	0.160026
cy41HOG000080869.ale.uml_rec	1.09771	1e-06	0.670786
cy41HOG000043048.ale.uml_rec	2.99762e-06	0.0488129	0.100299
cy41HOG000088103.ale.uml_rec	1.09771	1e-06	0.670786
cy41HOG000054529.ale.uml_rec	1e-06	1e-06	0.246818
cy41HOG000036941.ale.uml_rec	1e-06	2.29095e-05	0.715337
cy41HOG000276732.ale.uml_rec	1e-06	1e-06	0.45274
cy41HOG000292982.ale.uml_rec	1e-06	0.791657	1.16426
cy41HOG000004020.ale.uml_rec	8.11888e-05	0.0400713	0.0440724
cy41HOG000287672.ale.uml_rec	1e-06	0.0782202	0.0983188
cy41HOG000234232.ale.uml_rec	0.37643	1e-06	1e-06
cy41HOG000127938.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000035614.ale.uml_rec	1e-06	1e-06	0.471636
cy41HOG000120931.ale.uml_rec	1.04398	1e-06	1.37046
cy41HOG000011570.ale.uml_rec	0.0941025	0.292671	0.0144709
cy41HOG000232429.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000035344.ale.uml_rec	1.05763	1e-06	1.35508
cy41HOG000233904.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000127757.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000132757.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000034199.ale.uml_rec	1e-06	0.0269483	0.0141107
cy41HOG000119176.ale.uml_rec	3.18212e-05	1.19647e-06	0.390087
cy41HOG000058156.ale.uml_rec	4.82432e-05	0.238093	0.0860661
cy41HOG000069232.ale.uml_rec	1.0818	7.84894e-06	0.45921
cy41HOG000058406.ale.uml_rec	0.431463	1e-06	0.696891
cy41HOG000277403.ale.uml_rec	1e-06	1e-06	0.451949
cy41HOG000036932.ale.uml_rec	0.380189	0.182365	0.625136
cy41HOG000035997.ale.uml_rec	1e-06	1.81824e-06	0.209017
cy41HOG000276741.ale.uml_rec	1e-06	1e-06	0.727807
cy41HOG000233718.ale.uml_rec	1e-06	1e-06	0.426112
cy41HOG000009901.ale.uml_rec	1e-06	0.0318925	0.107744
cy41HOG000035667.ale.uml_rec	1e-06	0.204255	0.228043
cy41HOG000233248.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000035337.ale.uml_rec	1e-06	1e-06	0.541556
cy41HOG000233977.ale.uml_rec	1e-06	1e-06	0.71692
cy41HOG000132724.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000035808.ale.uml_rec	1e-06	0.182349	1e-06
cy41HOG000127724.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000118717.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000233687.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000069711.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000227095.ale.uml_rec	0.240276	0.22108	0.00174151
cy41HOG000058475.ale.uml_rec	0.242556	1e-06	0.352156
cy41HOG000232613.ale.uml_rec	0.13104	0.0373476	0.0873858
cy41HOG000069197.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000057846.ale.uml_rec	0.10017	1e-06	0.464799
cy41HOG000233001.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000003743.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000037299.ale.uml_rec	1e-06	2.29095e-05	0.715337
cy41HOG000233551.ale.uml_rec	1e-06	0.147772	0.234636
cy41HOG000080985.ale.uml_rec	0.53882	1e-06	0.298739
cy41HOG000054713.ale.uml_rec	1e-06	0.40504	0.476502
cy41HOG000130715.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000292087.ale.uml_rec	1e-06	0.0274089	0.0287775
cy41HOG000128028.ale.uml_rec	0.283365	0.000113514	0.107794
cy41HOG000037306.ale.uml_rec	1e-06	0.315274	0.552424
cy41HOG000234197.ale.uml_rec	5.38707e-05	0.118679	0.323095
cy41HOG000069558.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000046975.ale.uml_rec	2.19524e-05	0.0560983	0.167489
cy41HOG000009527.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000008335.ale.uml_rec	0.0198223	0.087686	0.18345
cy41HOG000050370.ale.uml_rec	3.63857e-05	0.0384661	0.322835
cy41HOG000145905.ale.uml_rec	1.06259	1e-06	1.24951
cy41HOG000130677.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000054671.ale.uml_rec	1e-06	0.404489	0.463222
cy41HOG000232881.ale.uml_rec	1e-06	1e-06	0.285326
cy41HOG000040063.ale.uml_rec	1.25724e-06	0.0264439	0.0276205
cy41HOG000054321.ale.uml_rec	0.150846	0.103428	0.347717
cy41HOG000132590.ale.uml_rec	1.08745	1e-06	1.24873
cy41HOG000058391.ale.uml_rec	0.629997	1e-06	0.737524
cy41HOG000233433.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000145358.ale.uml_rec	1.06054	1e-06	1.34968
cy41HOG000054981.ale.uml_rec	2.45268e-05	1e-06	0.188847
cy41HOG000232771.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000143543.ale.uml_rec	1.0821	1e-06	1.28945
cy41HOG000233163.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000057924.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000043159.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000272009.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000074176.ale.uml_rec	1e-06	0.505175	0.634124
cy41HOG000037264.ale.uml_rec	1e-06	0.0861537	0.106583
cy41HOG000013450.ale.uml_rec	0.266729	0.174706	0.334829
cy41HOG000146732.ale.uml_rec	1e-06	0.168139	1e-06
cy41HOG000023126.ale.uml_rec	0.33013	0.160128	0.247331
cy41HOG000035255.ale.uml_rec	0.0463223	0.113853	0.208148
cy41HOG000127829.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000035705.ale.uml_rec	1e-06	0.0946116	0.207312
cy41HOG000223594.ale.uml_rec	3.83607e-05	0.0440284	0.224545
cy41HOG000132829.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000221323.ale.uml_rec	1e-06	0.0387513	0.0537272
cy41HOG000036850.ale.uml_rec	0.000148274	0.0952051	0.267127
cy41HOG000054438.ale.uml_rec	1e-06	0.439262	0.736279
cy41HOG000088012.ale.uml_rec	1.09975	1e-06	1.27008
cy41HOG000069323.ale.uml_rec	0.53882	1e-06	0.298739
cy41HOG000058517.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000040915.ale.uml_rec	1e-06	0.0660266	0.0270464
cy41HOG000069673.ale.uml_rec	1e-06	0.521757	0.680977
cy41HOG000058047.ale.uml_rec	0.280348	1e-06	0.253348
cy41HOG000233815.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000132646.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000127646.ale.uml_rec	0.283365	0.000113514	0.107794
cy41HOG000156965.ale.uml_rec	1e-06	0.112085	0.117015
cy41HOG000032963.ale.uml_rec	1e-06	0.0973744	0.0811765
cy41HOG000234231.ale.uml_rec	1e-06	1.42494e-05	0.0747546
cy41HOG000233768.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000035347.ale.uml_rec	0.234326	0.463045	0.561287
cy41HOG000120932.ale.uml_rec	1.08552	1e-06	0.371001
cy41HOG000088100.ale.uml_rec	1e-06	0.251141	1e-06
cy41HOG000280988.ale.uml_rec	1e-06	1e-06	0.626633
cy41HOG000276731.ale.uml_rec	1e-06	1e-06	0.166097
cy41HOG000233898.ale.uml_rec	1e-06	0.663598	1.09838
cy41HOG000036942.ale.uml_rec	1e-06	2.29095e-05	0.715337
cy41HOG000119175.ale.uml_rec	1e-06	1e-06	0.396085
cy41HOG000058155.ale.uml_rec	0.000163433	0.75596	1.14946
cy41HOG000035788.ale.uml_rec	1.30992e-05	0.00961888	0.408653
cy41HOG000069761.ale.uml_rec	0.211279	0.193713	1e-06
cy41HOG000058405.ale.uml_rec	1e-06	1e-06	0.433333
cy41HOG000069231.ale.uml_rec	1.0818	7.84894e-06	0.45921
cy41HOG000132754.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000077288.ale.uml_rec	0.0873211	0.229158	0.108845
cy41HOG000127754.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000233907.ale.uml_rec	1e-06	1e-06	0.0911193
cy41HOG000276578.ale.uml_rec	1e-06	0.199337	0.38134
cy41HOG000054763.ale.uml_rec	0.00370999	2.14299e-05	0.265513
cy41HOG000232993.ale.uml_rec	1e-06	1e-06	0.13417
cy41HOG000081017.ale.uml_rec	0.280292	2.59699e-06	0.0997278
cy41HOG000226071.ale.uml_rec	7.30326e-05	0.0996538	1e-06
cy41HOG000233071.ale.uml_rec	0.0141097	1e-06	0.0290365
cy41HOG000057836.ale.uml_rec	1e-06	0.318668	0.524331
cy41HOG000227663.ale.uml_rec	1.77644e-05	0.0493044	0.088794
cy41HOG000232663.ale.uml_rec	1.51583e-05	0.039826	0.0416172
cy41HOG000015796.ale.uml_rec	4.67981e-05	0.885962	0.977347
cy41HOG000234078.ale.uml_rec	1e-06	0.122836	0.196214
cy41HOG000058283.ale.uml_rec	0.66035	0.419826	0.92157
cy41HOG000220805.ale.uml_rec	0.172789	0.156912	0.24772
cy41HOG000061064.ale.uml_rec	1e-06	0.0621818	0.0837973
cy41HOG000278840.ale.uml_rec	1e-06	0.259493	0.000103823
cy41HOG000128058.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000023034.ale.uml_rec	1.05763	1e-06	1.35508
cy41HOG000249184.ale.uml_rec	0.000340769	0.0809453	0.0830245
cy41HOG000236200.ale.uml_rec	0.00044788	0.103232	0.286283
cy41HOG000046905.ale.uml_rec	1e-06	0.0375082	0.0461698
cy41HOG000037376.ale.uml_rec	0.068301	0.0595782	0.0800141
cy41HOG000145328.ale.uml_rec	1.06054	1e-06	1.34968
cy41HOG000233443.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000003651.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000217277.ale.uml_rec	1e-06	0.748957	1.10079
cy41HOG000030382.ale.uml_rec	1e-06	0.143609	0.00162135
cy41HOG000057954.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000233113.ale.uml_rec	0.000598116	0.0606467	0.120336
cy41HOG000026327.ale.uml_rec	0.0142729	0.138059	0.194489
cy41HOG000080767.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000232701.ale.uml_rec	1e-06	1e-06	0.285326
cy41HOG000055013.ale.uml_rec	0.189219	0.230946	0.35829
cy41HOG000054601.ale.uml_rec	1e-06	0.780247	1.16773
cy41HOG000080897.ale.uml_rec	1.09771	1e-06	0.670786
cy41HOG000130607.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000240227.ale.uml_rec	0.261674	0.466353	0.576425
cy41HOG000054351.ale.uml_rec	1.14611e-05	0.183286	0.130757
cy41HOG000037214.ale.uml_rec	0.000290952	1e-06	0.436624
cy41HOG000234085.ale.uml_rec	0.729784	0.0961429	0.400433
cy41HOG000014179.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000023156.ale.uml_rec	1.05763	1e-06	1.35508
cy41HOG000290722.ale.uml_rec	1e-06	0.70121	1.07785
cy41HOG000080908.ale.uml_rec	0.280292	2.59699e-06	0.0997278
cy41HOG000053797.ale.uml_rec	1e-06	0.19044	0.357697
cy41HOG000276585.ale.uml_rec	1e-06	0.0497186	0.37913
cy41HOG000035885.ale.uml_rec	1e-06	0.668885	1.14035
cy41HOG000020885.ale.uml_rec	1e-06	0.0315801	0.105201
cy41HOG000276653.ale.uml_rec	3.14253e-06	0.000331927	0.00109547
cy41HOG000036820.ale.uml_rec	1e-06	0.251141	1e-06
cy41HOG000054448.ale.uml_rec	1e-06	0.791657	1.16426
cy41HOG000088062.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000276303.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000245380.ale.uml_rec	1e-06	0.0425101	0.0290585
cy41HOG000035225.ale.uml_rec	1e-06	0.0459169	0.0488032
cy41HOG000232548.ale.uml_rec	1e-06	1e-06	0.210479
cy41HOG000238943.ale.uml_rec	1e-06	0.681437	0.946822
cy41HOG000035775.ale.uml_rec	0.363393	0.342123	0.545579
cy41HOG000127859.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000132636.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000117610.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000127636.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000233865.ale.uml_rec	1e-06	1e-06	0.294583
cy41HOG000069353.ale.uml_rec	1e-06	1e-06	0.30925
cy41HOG000233795.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000069603.ale.uml_rec	1e-06	0.251141	1e-06
cy41HOG000094632.ale.uml_rec	1e-06	1e-06	0.241518
cy41HOG000233654.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000132807.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000127807.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000021469.ale.uml_rec	0.149459	0.148036	0.00166606
cy41HOG000233304.ale.uml_rec	1e-06	1e-06	0.626633
cy41HOG000025195.ale.uml_rec	0.641336	1e-06	0.741969
cy41HOG000069292.ale.uml_rec	0.000101859	0.457105	0.36297
cy41HOG000202530.ale.uml_rec	4.65387e-05	0.107725	0.179884
cy41HOG000054416.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000069832.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000234292.ale.uml_rec	1e-06	1e-06	0.276508
cy41HOG000127998.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000058069.ale.uml_rec	1e-06	1e-06	0.433333
cy41HOG000037003.ale.uml_rec	1.06054	1e-06	1.34968
cy41HOG000023341.ale.uml_rec	1e-06	0.668885	1.14035
cy41HOG000058539.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000232489.ale.uml_rec	1e-06	0.056594	0.106818
cy41HOG000288397.ale.uml_rec	0.0768416	0.109291	0.417718
cy41HOG000054589.ale.uml_rec	0.00370999	2.14299e-05	0.265513
cy41HOG000075053.ale.uml_rec	1e-06	0.137759	0.172602
cy41HOG000238772.ale.uml_rec	2.04494e-05	0.0492474	0.015896
cy41HOG000127668.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000035944.ale.uml_rec	2.08033e-05	0.252667	1e-06
cy41HOG000276792.ale.uml_rec	1e-06	0.00179359	0.616489
cy41HOG000132668.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000288511.ale.uml_rec	1e-06	0.0433339	0.0575561
cy41HOG000130659.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000022975.ale.uml_rec	1e-06	0.830992	0.994069
cy41HOG000071679.ale.uml_rec	1e-06	0.0975214	0.236946
cy41HOG000252720.ale.uml_rec	1e-06	0.223315	1e-06
cy41HOG000022685.ale.uml_rec	1e-06	0.0301559	0.0466366
cy41HOG000078527.ale.uml_rec	5.62159e-05	0.299622	0.0768834
cy41HOG000023097.ale.uml_rec	1.06753	1e-06	0.284466
cy41HOG000049643.ale.uml_rec	0.249472	0.607541	0.870582
cy41HOG000035562.ale.uml_rec	1e-06	0.317835	0.573365
cy41HOG000234144.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000021370.ale.uml_rec	1e-06	0.0304632	0.145128
cy41HOG000054290.ale.uml_rec	0.00370999	2.14299e-05	0.265513
cy41HOG000232930.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000054830.ale.uml_rec	1e-06	0.780918	1.1477
cy41HOG000024451.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000058770.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000023108.ale.uml_rec	0.4439	0.10256	0.360302
cy41HOG000069144.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000057895.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000058220.ale.uml_rec	1e-06	0.166838	1e-06
cy41HOG000069414.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000233582.ale.uml_rec	1e-06	0.249099	6.49797e-05
cy41HOG000234026.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000035400.ale.uml_rec	1e-06	1e-06	0.471636
cy41HOG000251917.ale.uml_rec	1e-06	0.832224	0.98331
cy41HOG000286724.ale.uml_rec	0.288169	1e-06	0.780897
cy41HOG000057868.ale.uml_rec	2.63687e-05	0.000343465	0.00122866
cy41HOG000081049.ale.uml_rec	0.295328	0.240403	0.433913
cy41HOG000273398.ale.uml_rec	1e-06	0.0298493	1e-06
cy41HOG000275583.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000037328.ale.uml_rec	1e-06	0.41084	0.574367
cy41HOG000058342.ale.uml_rec	1e-06	0.476041	0.453174
cy41HOG000069576.ale.uml_rec	0.000363977	0.28978	0.00195914
cy41HOG000054952.ale.uml_rec	1e-06	0.656452	1.11989
cy41HOG000058612.ale.uml_rec	0.412686	1e-06	0.661011
cy41HOG000128006.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000022988.ale.uml_rec	1.05763	1e-06	1.35508
cy41HOG000080834.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000232852.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000251228.ale.uml_rec	1e-06	0.191484	0.195383
cy41HOG000132543.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000132695.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000127695.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000218447.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000054574.ale.uml_rec	1e-06	1e-06	0.215184
cy41HOG000233266.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000232474.ale.uml_rec	1e-06	0.029905	0.0451159
cy41HOG000035319.ale.uml_rec	1e-06	1e-06	0.484374
cy41HOG000233736.ale.uml_rec	1.98429e-05	1e-06	0.288614
cy41HOG000058094.ale.uml_rec	1e-06	0.770705	1.17597
cy41HOG000035649.ale.uml_rec	1e-06	1e-06	0.471636
cy41HOG000127965.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000036883.ale.uml_rec	1.06054	1e-06	1.34968
cy41HOG000233959.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000035826.ale.uml_rec	1e-06	6.93081e-06	0.0752018
cy41HOG000063194.ale.uml_rec	2.69159e-05	0.729331	1.1671
cy41HOG000002809.ale.uml_rec	0.000163433	0.75596	1.14946
cy41HOG000008402.ale.uml_rec	1e-06	0.397204	0.000559589
cy41HOG000023223.ale.uml_rec	1.13634	1e-06	0.78933
cy41HOG000035286.ale.uml_rec	0.410837	0.276593	0.505021
cy41HOG000036773.ale.uml_rec	1.16098e-05	0.0136857	0.0981816
cy41HOG000025438.ale.uml_rec	1e-06	0.791657	1.16426
cy41HOG000037161.ale.uml_rec	1e-06	0.182846	1e-06
cy41HOG000054466.ale.uml_rec	0.42786	0.301564	0.72968
cy41HOG000131272.ale.uml_rec	1e-06	1e-06	0.463538
cy41HOG000132787.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000127787.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000252049.ale.uml_rec	0.105659	0.292517	0.481531
cy41HOG000019423.ale.uml_rec	0.096017	0.226832	0.300686
cy41HOG000069842.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000127877.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000233624.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000094642.ale.uml_rec	1e-06	1e-06	0.527146
cy41HOG000232566.ale.uml_rec	0.129316	0.0542248	0.334658
cy41HOG000233374.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000035934.ale.uml_rec	3.45817e-05	0.0623347	0.523945
cy41HOG000132618.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000276812.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000058019.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000036661.ale.uml_rec	1.02002	5.54146e-06	0.0305112
cy41HOG000058549.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000023331.ale.uml_rec	1.13634	1e-06	0.78933
cy41HOG000286636.ale.uml_rec	1e-06	1e-06	0.168517
cy41HOG000220276.ale.uml_rec	0.16899	0.303756	0.408843
cy41HOG000145306.ale.uml_rec	1.12613	1e-06	0.767075
cy41HOG000005534.ale.uml_rec	1e-06	0.472192	0.457858
cy41HOG000035512.ale.uml_rec	2.69159e-05	0.729331	1.1671
cy41HOG000121685.ale.uml_rec	0.728449	0.14707	0.602585
cy41HOG000130629.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000069134.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000023178.ale.uml_rec	1.13634	1e-06	0.78933
cy41HOG000058700.ale.uml_rec	1e-06	0.251141	1e-06
cy41HOG000069464.ale.uml_rec	0.442083	8.93655e-06	0.0970607
cy41HOG000024171.ale.uml_rec	0.431463	1e-06	0.696891
cy41HOG000058250.ale.uml_rec	1.06035	1e-06	1.31395
cy41HOG000250528.ale.uml_rec	1e-06	1e-06	0.597272
cy41HOG000235949.ale.uml_rec	1e-06	0.0803444	0.183184
cy41HOG000293859.ale.uml_rec	0.00153612	0.211321	0.242593
cy41HOG000243333.ale.uml_rec	1e-06	0.251141	1e-06
cy41HOG000080926.ale.uml_rec	1e-06	0.251141	1e-06
cy41HOG000232940.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000276556.ale.uml_rec	1e-06	0.412846	0.917717
cy41HOG000069499.ale.uml_rec	1e-06	0.0406044	0.0442165
cy41HOG000035470.ale.uml_rec	0.000278116	2.76516e-06	0.254188
cy41HOG000234056.ale.uml_rec	0.000191546	0.746209	1.13418
cy41HOG000023185.ale.uml_rec	0.0840066	0.116457	0.238867
cy41HOG000081039.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000187907.ale.uml_rec	0.0175504	0.0822854	0.103327
cy41HOG000022797.ale.uml_rec	1e-06	0.0487847	0.033463
cy41HOG000232822.ale.uml_rec	1e-06	0.0386621	0.104655
cy41HOG000244708.ale.uml_rec	1e-06	0.0431173	0.162593
cy41HOG000117045.ale.uml_rec	0.000121828	0.639745	0.48804
cy41HOG000054382.ale.uml_rec	0.110751	0.100401	0.250232
cy41HOG000132533.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000128076.ale.uml_rec	1.08522	1e-06	1.2553
cy41HOG000015377.ale.uml_rec	0.0138707	0.0149445	0.102256
cy41HOG000057987.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000058662.ale.uml_rec	0.169335	1e-06	1e-06
